2011-07-05 16:00:00|500|10.1
2011-07-06 09:30:00|1000|10.1
2011-07-06 12:56:32|100|10.09
2011-07-06 12:56:42|100|10.0503
2011-07-06 12:57:20|100|10.09
2011-07-06 12:57:22|100|10.09
2011-07-06 12:57:24|100|10.09
2011-07-06 12:57:26|200|10.09
2011-07-06 12:57:28|487|10.09
2011-07-06 12:58:34|800|10.1
2011-07-06 12:58:47|200|10.1
2011-07-06 12:58:48|200|10.1
2011-07-06 12:58:49|100|10.1
2011-07-06 12:59:17|200|10.1
2011-07-06 12:59:18|400|10.1
2011-07-06 12:59:19|300|10.1
2011-07-06 12:59:28|200|10.1
2011-07-06 12:59:36|100|10.1
2011-07-06 12:59:37|100|10.1
2011-07-06 12:59:40|200|10.1
2011-07-06 12:59:45|200|10.1
2011-07-06 13:11:07|100|10.07
2011-07-06 13:11:16|200|10.0503
2011-07-06 13:11:21|200|10.05
2011-07-06 13:11:23|200|10.05
2011-07-06 13:11:40|200|10.01
2011-07-06 13:11:41|100|10.01
2011-07-06 13:16:40|200|10
2011-07-06 13:16:47|700|10
2011-07-06 13:20:18|100|10
2011-07-06 13:20:19|100|10
2011-07-06 13:28:10|887|10
2011-07-06 13:28:19|100|10
2011-07-06 13:41:38|100|9.98
2011-07-06 13:41:47|200|9.98
2011-07-06 15:54:01|100|10.08
2011-07-06 16:00:00|200|10.08
2011-07-11 12:35:24|200|9.99
2011-07-11 16:00:00|200|9.99
2011-07-12 15:31:16|1100|9.99
2011-07-12 15:31:20|300|9.99
2011-07-12 16:00:00|600|9.99
2011-07-15 09:51:35|115|10.09
2011-07-15 13:13:38|200|10
2011-07-15 16:00:00|100|10
2011-07-20 09:30:00|1000|10.05
2011-07-20 14:44:12|500|9.99
2011-07-20 15:59:35|700|9.99
2011-07-20 16:00:00|700|9.99
2011-07-20 16:00:08|700|9.99
2011-08-09 15:01:35|3000|9.99
2011-08-09 16:00:00|1500|9.99
2011-08-09 16:00:07|1500|9.99
2011-08-11 09:30:00|600|10.02
2011-08-11 16:00:00|400|10.02
2011-08-15 15:51:40|1000|9.97
2011-08-15 15:58:24|100|9.97
2011-08-15 16:00:00|100|9.97
2011-08-15 16:00:09|100|9.97
2011-08-16 15:32:09|426|9.97
2011-08-16 16:00:00|213|9.97
2011-08-17 14:20:51|1000|9.97
2011-08-17 16:00:00|500|9.97
2011-08-22 09:30:02|1000|10.02
2011-08-22 11:59:59|500|9.97
2011-08-22 16:00:00|500|9.97
2011-08-25 09:30:00|1000|10.02
2011-08-25 12:26:02|500|9.97
2011-08-25 13:52:27|100|9.97
2011-08-25 16:00:00|100|9.97
2011-08-29 12:32:05|200|9.96
2011-08-29 12:33:04|100|9.9501
2011-08-29 16:00:00|100|9.9501
2011-08-31 15:12:35|200|9.9914
2011-08-31 16:00:00|200|9.9914
2011-09-01 09:41:23|38598|10
2011-09-01 13:44:18|300|9.96
2011-09-01 16:00:00|100|9.96
2011-09-07 09:55:17|120|9.9701
2011-09-07 16:00:00|120|9.9701
2011-09-12 09:59:38|2000|9.97
2011-09-12 16:00:00|1000|9.97
2011-09-12 16:00:14|1000|9.97
2011-09-14 09:51:00|400|10.02
2011-09-14 10:34:11|816|9.97
2011-09-14 16:00:00|816|9.97
2011-09-14 16:00:07|816|9.97
2011-09-21 15:42:20|700|9.98
2011-09-21 15:42:21|400|9.98
2011-09-21 15:43:39|100|9.98
2011-09-21 15:44:03|300|9.98
2011-09-21 15:44:14|1000|9.98
2011-09-21 15:44:36|600|9.98
2011-09-21 16:00:00|200|9.98
2011-09-21 16:00:10|200|9.98
2011-09-26 14:00:35|300|10.02
2011-09-26 15:07:56|4800|10.01
2011-09-26 15:13:27|5000|10.03
2011-09-26 15:15:11|500|10.01
2011-09-26 15:16:16|100|10.01
2011-09-26 15:16:42|400|10.01
2011-09-26 15:17:05|100|10.01
2011-09-26 15:38:59|600|9.98
2011-09-26 16:00:00|300|9.98
2011-09-26 16:00:15|300|9.98
2011-09-27 09:35:44|400|10
2011-09-27 10:45:25|3900|10
2011-09-27 13:59:02|900|10
2011-09-27 13:59:58|4200|10
2011-09-27 14:01:12|800|10
2011-09-27 16:00:00|700|10
2011-09-27 16:00:24|100|10
2011-10-12 13:01:09|200|9.98
2011-10-12 16:00:00|200|9.98
2011-11-10 14:29:22|1291|9.99
2011-11-10 16:00:00|709|9.98
2011-11-10 16:00:14|709|9.98
2011-11-25 10:46:47|1000|9.96
2011-11-25 13:00:00|500|9.96
2011-11-28 09:30:00|800|10.02
2011-11-28 13:55:00|292|9.98
2011-11-28 16:00:00|292|9.98
2011-11-28 16:00:06|400|10.02
2011-11-29 15:16:45|400|9.98
2011-11-29 15:21:30|1000|10
2011-11-29 15:21:48|7200|10
2011-11-29 16:00:01|100|10
2011-11-29 16:00:09|200|9.98
2011-12-05 09:30:00|4|10.2
2011-12-05 16:00:06|4|10.2
